身份证前六位,省份,城市,区/县,简称,电话区号,邮政编码
360722,江西省,赣州市,信丰县,赣,0797,341600
360723,江西省,赣州市,大余县,赣,0797,341500
360724,江西省,赣州市,上犹县,赣,0797,341200
360725,江西省,赣州市,崇义县,赣,0797,341300
360726,江西省,赣州市,安远县,赣,0797,342100
360727,江西省,赣州市,龙南县,赣,0797,341700
360728,江西省,赣州市,定南县,赣,0797,341900
360729,江西省,赣州市,全南县,赣,0797,341800
360730,江西省,赣州市,宁都县,赣,0797,342800
360731,江西省,赣州市,于都县,赣,0797,342300
360732,江西省,赣州市,兴国县,赣,0797,342400
360733,江西省,赣州市,会昌县,赣,0797,342600
360734,江西省,赣州市,寻乌县,赣,0797,342200
360735,江西省,赣州市,石城县,赣,0797,342700
360781,江西省,赣州市,瑞金市,赣,0797,342500
360782,江西省,赣州市,南康市,赣,0797,341400
360800,江西省,吉安市,吉安市,赣,0796,343000
360801,江西省,吉安市,市辖区,赣,0796,
360802,江西省,吉安市,吉州区,赣,0796,343000
360803,江西省,吉安市,青原区,赣,0796,343000
360821,江西省,吉安市,吉安县,赣,0796,343100
360822,江西省,吉安市,吉水县,赣,0796,331600
360823,江西省,吉安市,峡江县,赣,0796,331400
360824,江西省,吉安市,新干县,赣,0796,331300
360825,江西省,吉安市,永丰县,赣,0796,331500
360826,江西省,吉安市,泰和县,赣,0796,343700
360827,江西省,吉安市,遂川县,赣,0796,343900
360828,江西省,吉安市,万安县,赣,0796,343800
360829,江西省,吉安市,安福县,赣,0796,343200
360830,江西省,吉安市,永新县,赣,0796,343400
360881,江西省,吉安市,井冈山市,赣,0796,343600
360900,江西省,宜春市,宜春市,赣,0795,336000
360901,江西省,宜春市,市辖区,赣,0795,
360902,江西省,宜春市,袁州区,赣,0795,336000
360921,江西省,宜春市,奉新县,赣,0795,330700
360922,江西省,宜春市,万载县,赣,0795,336100
360923,江西省,宜春市,上高县,赣,0795,336400
360924,江西省,宜春市,宜丰县,赣,0795,336300
360925,江西省,宜春市,靖安县,赣,0795,330600
360926,江西省,宜春市,铜鼓县,赣,0795,336200
360981,江西省,宜春市,丰城市,赣,0795,331100
360982,江西省,宜春市,樟树市,赣,0795,331200
360983,江西省,宜春市,高安市,赣,0795,330800
361000,江西省,抚州市,抚州市,赣,0794,344000
361001,江西省,抚州市,市辖区,赣,0794,
361002,江西省,抚州市,临川区,赣,0794,344100
361021,江西省,抚州市,南城县,赣,0794,344700
361022,江西省,抚州市,黎川县,赣,0794,344600
361023,江西省,抚州市,南丰县,赣,0794,344500
361024,江西省,抚州市,崇仁县,赣,0794,344200
361025,江西省,抚州市,乐安县,赣,0794,344300
361026,江西省,抚州市,宜黄县,赣,0794,344400
361027,江西省,抚州市,金溪县,赣,0794,344800
361028,江西省,抚州市,资溪县,赣,0794,335300
361029,江西省,抚州市,东乡县,赣,0794,331800
361030,江西省,抚州市,广昌县,赣,0794,344900
361100,江西省,上饶市,上饶市,赣,0793,334000
361101,江西省,上饶市,市辖区,赣,0793,
361102,江西省,上饶市,信州区,赣,0793,334000
361121,江西省,上饶市,上饶县,赣,0793,334100
362321,江西省,上饶市,上饶县,赣,0793,334100
361122,江西省,上饶市,广丰县,赣,0793,334600
361123,江西省,上饶市,玉山县,赣,0793,334700
361124,江西省,上饶市,铅山县,赣,0793,334500
361125,江西省,上饶市,横峰县,赣,0793,334300
361126,江西省,上饶市,弋阳县,赣,0793,334400
361127,江西省,上饶市,余干县,赣,0793,335100
361128,江西省,上饶市,鄱阳县,赣,0793,333100
361129,江西省,上饶市,万年县,赣,0793,335500
361130,江西省,上饶市,婺源县,赣,0793,333200
361181,江西省,上饶市,德兴市,赣,0793,334200
370000,山东省,山东省,山东省,鲁,,
370100,山东省,济南市,济南市,鲁,0531,250000
370101,山东省,济南市,市辖区,鲁,0531,
370102,山东省,济南市,历下区,鲁,0531,250000
370103,山东省,济南市,市中区,鲁,0531,250000
370104,山东省,济南市,槐荫区,鲁,0531,250000
370105,山东省,济南市,天桥区,鲁,0531,250000
370112,山东省,济南市,历城区,鲁,0531,250100
370113,山东省,济南市,长清区,鲁,0531,250300
370124,山东省,济南市,平阴县,鲁,0531,250400
370125,山东省,济南市,济阳县,鲁,0531,251400
370126,山东省,济南市,商河县,鲁,0531,251600
370181,山东省,济南市,章丘市,鲁,0531,250200
370200,山东省,青岛市,青岛市,鲁,0532,266000
370201,山东省,青岛市,市辖区,鲁,0532,
370202,山东省,青岛市,市南区,鲁,0532,266000
370203,山东省,青岛市,市北区,鲁,0532,266000
370205,山东省,青岛市,四方区,鲁,0532,266000
370211,山东省,青岛市,黄岛区,鲁,0532,266000
370212,山东省,青岛市,崂山区,鲁,0532,266100
370213,山东省,青岛市,李沧区,鲁,0532,266000
370214,山东省,青岛市,城阳区,鲁,0532,266000
370281,山东省,青岛市,胶州市,鲁,0532,266300
370282,山东省,青岛市,即墨市,鲁,0532,266200
370283,山东省,青岛市,平度市,鲁,0532,266700
370284,山东省,青岛市,胶南市,鲁,0532,266400
370285,山东省,青岛市,莱西市,鲁,0532,266600
370300,山东省,淄博市,淄博市,鲁,0533,255000
370301,山东省,淄博市,市辖区,鲁,0533,
370302,山东省,淄博市,淄川区,鲁,0533,255100
370303,山东省,淄博市,张店区,鲁,0533,255000
370304,山东省,淄博市,博山区,鲁,0533,255200
370305,山东省,淄博市,临淄区,鲁,0533,255400
370306,山东省,淄博市,周村区,鲁,0533,255300
370321,山东省,淄博市,桓台县,鲁,0533,256400
370322,山东省,淄博市,高青县,鲁,0533,256300
370323,山东省,淄博市,沂源县,鲁,0533,256100
370400,山东省,枣庄市,枣庄市,鲁,0632,277000
370401,山东省,枣庄市,市辖区,鲁,0632,
370402,山东省,枣庄市,市中区,鲁,0632,277000
370403,山东省,枣庄市,薛城区,鲁,0632,277000
370404,山东省,枣庄市,峄城区,鲁,0632,277300
370405,山东省,枣庄市,台儿庄区,鲁,0632,277400
370406,山东省,枣庄市,山亭区,鲁,0632,277200
370481,山东省,枣庄市,滕州市,鲁,5472,277500
370500,山东省,东营市,东营市,鲁,0546,257000
370501,山东省,东营市,市辖区,鲁,0546,
370502,山东省,东营市,东营区,鲁,0546,257100
370503,山东省,东营市,河口区,鲁,0546,257200
370521,山东省,东营市,垦利县,鲁,0546,257500
370522,山东省,东营市,利津县,鲁,0546,257400
370523,山东省,东营市,广饶县,鲁,0546,257300
370600,山东省,烟台市,烟台市,鲁,0535,264000
370601,山东省,烟台市,市辖区,鲁,0535,
370602,山东省,烟台市,芝罘区,鲁,0535,264000
370611,山东省,烟台市,福山区,鲁,0535,265500
370612,山东省,烟台市,牟平区,鲁,0535,264100
370613,山东省,烟台市,莱山区,鲁,0535,264000
370634,山东省,烟台市,长岛县,鲁,0535,265800
370681,山东省,烟台市,龙口市,鲁,0535,265700
370682,山东省,烟台市,莱阳市,鲁,0535,265200
370683,山东省,烟台市,莱州市,鲁,0535,261400
370684,山东省,烟台市,蓬莱市,鲁,0535,265600
370685,山东省,烟台市,招远市,鲁,0535,265400
370686,山东省,烟台市,栖霞市,鲁,0535,265300
370687,山东省,烟台市,海阳市,鲁,0535,265100
370700,山东省,潍坊市,潍坊市,鲁,0536,261000
370701,山东省,潍坊市,市辖区,鲁,0536,
370702,山东省,潍坊市,潍城区,鲁,0536,261000
370703,山东省,潍坊市,寒亭区,鲁,0536,261100
370704,山东省,潍坊市,坊子区,鲁,0536,261200
370705,山东省,潍坊市,奎文区,鲁,0536,261000
370724,山东省,潍坊市,临朐县,鲁,0536,262600
370725,山东省,潍坊市,昌乐县,鲁,0536,262400
370781,山东省,潍坊市,青州市,鲁,5469,262500
370782,山东省,潍坊市,诸城市,鲁,5465,262200
370783,山东省,潍坊市,寿光市,鲁,0536,262700
370784,山东省,潍坊市,安丘市,鲁,0536,262100
370785,山东省,潍坊市,高密市,鲁,0536,261500
370786,山东省,潍坊市,昌邑市,鲁,0536,261300
370800,山东省,济宁市,济宁市,鲁,0537,272000
370801,山东省,济宁市,市辖区,鲁,0537,
370802,山东省,济宁市,市中区,鲁,0537,272000
370811,山东省,济宁市,任城区,鲁,0537,272000
370826,山东省,济宁市,微山县,鲁,0537,277600
370827,山东省,济宁市,鱼台县,鲁,0537,272300
370828,山东省,济宁市,金乡县,鲁,0537,272200
370829,山东省,济宁市,嘉祥县,鲁,0537,272400
370830,山东省,济宁市,汶上县,鲁,0537,272500
370831,山东省,济宁市,泗水县,鲁,0537,273200
370832,山东省,济宁市,梁山县,鲁,0537,272600
370881,山东省,济宁市,曲阜市,鲁,5437,273100
370882,山东省,济宁市,兖州市,鲁,0537,272000
370883,山东省,济宁市,邹城市,鲁,0537,273500
370900,山东省,泰安市,泰安市,鲁,0538,271000
370901,山东省,泰安市,市辖区,鲁,0538,
370902,山东省,泰安市,泰山区,鲁,0538,271000
370903,山东省,泰安市,岱岳区,鲁,0538,271000
370921,山东省,泰安市,宁阳县,鲁,0538,271400
370923,山东省,泰安市,东平县,鲁,0538,271500
370982,山东省,泰安市,新泰市,鲁,5482,271200
370983,山东省,泰安市,肥城市,鲁,0538,271600
371000,山东省,威海市,威海市,鲁,0631,264200
371001,山东省,威海市,市辖区,鲁,0631,
371002,山东省,威海市,环翠区,鲁,0631,264200
371081,山东省,威海市,文登市,鲁,0631,264400
371082,山东省,威海市,荣成市,鲁,0631,264300
371083,山东省,威海市,乳山市,鲁,0631,264500
371100,山东省,日照市,日照市,鲁,0633,276800
371101,山东省,日照市,市辖区,鲁,0633,
371102,山东省,日照市,东港区,鲁,0633,276800
371121,山东省,日照市,五莲县,鲁,0633,262300
371122,山东省,日照市,莒县,鲁,0633,276500
371200,山东省,莱芜市,莱芜市,鲁,0634,271100
371201,山东省,莱芜市,市辖区,鲁,0634,
371202,山东省,莱芜市,莱城区,鲁,0634,271100
371203,山东省,莱芜市,钢城区,鲁,0634,271100
371300,山东省,临沂市,临沂市,鲁,0539,276000
371301,山东省,临沂市,市辖区,鲁,0539,
371302,山东省,临沂市,兰山区,鲁,0539,276000
371311,山东省,临沂市,罗庄区,鲁,0539,276000
371312,山东省,临沂市,河东区,鲁,0539,276000
371321,山东省,临沂市,沂南县,鲁,0539,276300
371322,山东省,临沂市,郯城县,鲁,0539,276100
371323,山东省,临沂市,沂水县,鲁,0539,276400
371324,山东省,临沂市,苍山县,鲁,0539,277700
371325,山东省,临沂市,费县,鲁,0539,273400
371326,山东省,临沂市,平邑县,鲁,0539,273300
371327,山东省,临沂市,莒南县,鲁,0539,276600
371328,山东省,临沂市,蒙阴县,鲁,0539,276200
371329,山东省,临沂市,临沭县,鲁,0539,276700
371400,山东省,德州市,德州市,鲁,0534,253000
371401,山东省,德州市,市辖区,鲁,0534,
371402,山东省,德州市,德城区,鲁,0534,253000
371421,山东省,德州市,陵县,鲁,0534,253500
371422,山东省,德州市,宁津县,鲁,0534,253400
371423,山东省,德州市,庆云县,鲁,0534,253700
371424,山东省,德州市,临邑县,鲁,0534,251500
371425,山东省,德州市,齐河县,鲁,0534,251100
371426,山东省,德州市,平原县,鲁,0534,253100
371427,山东省,德州市,夏津县,鲁,0534,253200
371428,山东省,德州市,武城县,鲁,0534,253300
371481,山东省,德州市,乐陵市,鲁,0534,253600
371482,山东省,德州市,禹城市,鲁,0534,251200
371500,山东省,聊城市,聊城市,鲁,0635,252000
371501,山东省,聊城市,市辖区,鲁,0635,
371502,山东省,聊城市,东昌府区,鲁,0635,252000
371521,山东省,聊城市,阳谷县,鲁,0635,252300
371522,山东省,聊城市,莘县,鲁,0635,252400
371523,山东省,聊城市,茌平县,鲁,0635,252100
371524,山东省,聊城市,东阿县,鲁,0635,252200
